"cpc_subclass"	"cpc_subclass_title"	"cpc_group"	"cpc_group_title"	"cpc_class"	"cpc_class_title"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0173"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-motor-driven-Spring motors-with independent manual drive"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0174"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-motor-driven-Spring motors-with spring chargers"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0175"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Axial unwinding"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0176"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Axial unwinding-with guide shiftable between wind and unwind positions"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0178"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-with unwinding indicators, e.g. a bell or a flashing light"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0179"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-with unwinding indicators, e.g. a bell or a flashing light-Clicking indicators, e.g. flexible pawl and toothed member"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/018"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-with unwinding indicators, e.g. a bell or a flashing light-Spring biased pawls"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0181"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-with unwinding indicators, e.g. a bell or a flashing light-Spring biased pawls-Plural spring sections"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0182"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-with line unwinding limiters"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0183"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0184"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-Multiple drive ratio"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0185"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-Ratchet-type drive"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0186"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with disengageable positive drive components, e.g. a clutch"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0187"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with disengageable positive drive components, e.g. a clutch-having alternative yieldable mechanism"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0188"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with disengageable positive drive components, e.g. a clutch-Axially engaged"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0189"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with disengageable positive drive components, e.g. a clutch-Axially engaged-Coaxial of spool"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01901"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with disengageable positive drive components, e.g. a clutch-Reengageable responsive to drive rotation"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01902"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with disengageable positive drive components, e.g. a clutch-Gear pair"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01903"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01904"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-adjustable by crank manipulation"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01905"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-adjustable by crank manipulation-adjustable within distinct ranges"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01906"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-between drive shaft and crank"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01907"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-between drive shaft and gear"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01908"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-Coaxial with spool"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01909"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-Coaxial with spool-Axially applied"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0191"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with yieldable drive coupling, e.g. friction or fluid clutch-Coaxial with spool-Axially applied-by centre pin"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01911"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with feed roller"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01912"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/019125"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-Line shifts along a rotatable cam bar"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01913"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-Line traction guide wheels"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01914"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-Manually shifted guides"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01915"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-the drive mechanism oscillating the guide"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01916"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-the drive mechanism reciprocating the guide"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01917"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-the drive mechanism reciprocating the guide-Reversely threaded screw"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01918"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-the drive mechanism reciprocating the guide-Reversely threaded screw-Guide shiftable between wind and unwind positions"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01919"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Drive mechanism details-with level winding-the drive mechanism reciprocating the guide-Reversely threaded screw-Guide having line removal opening"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0192"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01921"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-Frame disassembly features"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01922"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-Frame disassembly features-Hinged frame sections"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01923"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-Frame disassembly features-Rotated joints"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01924"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-Frame disassembly features-Rotated joints-Threaded"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01925"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-Reel supports, e.g. reel feet"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01928"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-with line or water shields"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01929"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-with lubrication features"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0193"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Frame details-with bearing features"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/01931"	"Reels-with ; a;  rotary drum ; , i.e. with a rotating spool-Spool or spool shaft details "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/02"	"Reels-Brake devices for reels"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/027"	"Reels-Brake devices for reels-with pick-up ; , i.e. for reels with the guiding member rotating and the spool not rotating during normal retrieval of the line"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/0275"	"Reels-Brake devices for reels-with pick-up ; , i.e. for reels with the guiding member rotating and the spool not rotating during normal retrieval of the line-with closed face"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/028"	"Reels-Brake devices for reels-with pick-up ; , i.e. for reels with the guiding member rotating and the spool not rotating during normal retrieval of the line-Continuously applied "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/029"	"Reels-Brake devices for reels-with pick-up ; , i.e. for reels with the guiding member rotating and the spool not rotating during normal retrieval of the line-Continuously applied -between spool shaft and frame"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/03"	"Reels-Brake devices for reels-with pick-up ; , i.e. for reels with the guiding member rotating and the spool not rotating during normal retrieval of the line-Continuously applied -between spool and spool shaft"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/033"	"Reels-Brake devices for reels-with ; a;  rotary drum ; , i.e. for reels with a rotating spool "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/045"	"Reels-Brake devices for reels-with ; a;  rotary drum ; , i.e. for reels with a rotating spool -Spool bearing brake"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01K"	"ANIMAL HUSBANDRY; AVICULTURE; APICULTURE; PISCICULTURE; FISHING; REARING OR BREEDING ANIMALS, NOT OTHERWISE PROVIDED FOR; NEW BREEDS OF ANIMALS"	"A01K89/046"	"Reels-Brake devices for reels-with ; a;  rotary drum ; , i.e. for reels with a rotating spool -Manual pressure control"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
